MS SubClass,Overall Qual,Year Built,Year Remod/Add,BsmtFin Type 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,SalePrice,SaleDate,House Age,Remodel Age,Age Bucket,Total SF,Total SF Plus Garage,Total Baths,Price per SF,Qual x SF,Season Sold,Exter Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Kitchen Qual_Ord,Fireplace Qu_Ord,Functional_Ord,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__NAmes,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,House Style__2Story,House Style__Other,House Style__SFoyer,Bldg Type__2fmCon,Bldg Type__Duplex,Bldg Type__Twnhs,Bldg Type__TwnhsE,Sale Condition__Normal,Sale Condition__Other,Sale Condition__Partial,Sale Type__New,Sale Type__Other,Sale Type__WD ,Garage Type__BuiltIn,Garage Type__Detchd,Garage Type__Other,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Exterior 1st__CemntBd,Exterior 1st__HdBoard,Exterior 1st__MetalSd,Exterior 1st__VinylSd,Exterior 1st__Wd Sdng,Exterior 1st__WdShing,Exterior 2nd__CmentBd,Exterior 2nd__HdBoard,Exterior 2nd__MetalSd,Exterior 2nd__VinylSd,Exterior 2nd__Wd Sdng,Exterior 2nd__Wd Shng,Roof Style__Hip,MS Zoning__Other,MS Zoning__RL,MS Zoning__RM,Lot Shape__IR2,Lot Shape__Reg,Lot Config__CulDSac,Lot Config__Inside,Condition 1__Feedr,Condition 1__Norm,Condition 1__PosN
60,6,1999,2000,ALQ,923.0,947,1714,2,2000.0,Fin,2.0,451.0,180000,2007-04-01,8,7,≤10,2637.0,3088.0,2.5,68.25938566552901,15822.0,Spring,3,4.0,4,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
60,7,1996,1996,Rec,691.0,691,1553,2,1996.0,Fin,2.0,420.0,178750,2007-08-01,11,11,11-30,2244.0,2664.0,2.5,79.65686274509804,15708.0,Summer,4,4.0,4,4,0.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,1995,1996,Unf,1237.0,1253,1253,2,1995.0,Fin,2.0,402.0,176000,2007-06-01,12,11,11-30,2490.0,2892.0,2.0,70.68273092369478,17430.0,Summer,3,4.0,4,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,6,1999,2003,Unf,938.0,957,2299,3,1999.0,Fin,2.0,482.0,204000,2007-08-01,8,4,≤10,3237.0,3719.0,3.5,63.02131603336423,19422.0,Summer,3,4.0,5,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,1992,1993,Unf,1168.0,1187,1187,2,1992.0,RFn,2.0,420.0,160000,2007-08-01,15,14,11-30,2355.0,2775.0,2.0,67.94055201698514,16485.0,Summer,3,4.0,4,4,0.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
80,7,1991,1992,Unf,384.0,802,1472,2,1991.0,RFn,2.0,402.0,160000,2007-05-01,16,15,11-30,1856.0,2258.0,2.5,86.20689655172414,12992.0,Spring,4,4.0,4,4,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
80,7,1992,1992,Unf,384.0,812,1482,2,1992.0,Fin,2.0,392.0,163900,2007-07-01,15,15,11-30,1866.0,2258.0,2.5,87.83494105037514,13062.0,Summer,3,4.0,4,4,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,6,1993,1994,Unf,903.0,910,1642,2,1993.0,RFn,2.0,392.0,168000,2007-07-01,14,13,11-30,2545.0,2937.0,2.5,66.01178781925344,15270.0,Summer,3,4.0,4,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
20,6,1964,1964,BLQ,1302.0,1128,1128,1,1964.0,Unf,2.0,480.0,154204,2007-03-01,43,43,30-60,2430.0,2910.0,1.0,63.45843621399177,14580.0,Spring,3,3.0,2,3,3.0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
120,8,1986,1986,Unf,1074.0,1088,1088,1,1987.0,RFn,2.0,461.0,170000,2007-10-01,21,21,11-30,2162.0,2623.0,1.5,78.6308973172988,17296.0,Fall,4,4.0,5,4,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
160,7,1984,1984,GLQ,1190.0,1190,2090,2,1984.0,Fin,2.0,577.0,207500,2007-09-01,23,23,11-30,3280.0,3857.0,2.0,63.26219512195122,22960.0,Fall,4,4.0,4,4,3.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
120,8,1988,1988,GLQ,1166.0,1179,1179,2,1988.0,RFn,2.0,480.0,182000,2007-10-01,19,19,11-30,2345.0,2825.0,2.0,77.61194029850746,18760.0,Fall,4,4.0,4,3,0.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
120,8,1990,1990,GLQ,1312.0,1321,1321,1,1990.0,RFn,2.0,484.0,212000,2007-08-01,17,17,11-30,2633.0,3117.0,1.0,80.51652107861754,21064.0,Summer,4,4.0,4,4,3.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,9,2005,2006,GLQ,1922.0,1922,1922,2,2005.0,Fin,3.0,676.0,377426,2007-07-01,2,1,≤10,3844.0,4520.0,2.0,98.18574401664932,34596.0,Summer,4,5.0,5,4,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
60,8,2005,2005,GLQ,1149.0,1164,2541,3,2005.0,Fin,3.0,729.0,349265,2007-07-01,2,2,≤10,3690.0,4419.0,3.5,94.65176151761517,29520.0,Summer,4,5.0,5,5,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
190,5,1969,1990,ALQ,1100.0,1424,1424,1,1969.0,Unf,3.0,828.0,155000,2007-11-01,38,17,30-60,2524.0,3352.0,1.5,61.41045958795563,12620.0,Fall,3,4.0,3,3,0.0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
120,9,2006,2006,GLQ,1612.0,1612,1612,2,2006.0,Fin,2.0,556.0,319900,2007-03-01,1,1,≤10,3224.0,3780.0,2.0,99.22456575682382,29016.0,Spring,4,5.0,5,5,4.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
20,6,1981,1981,BLQ,1440.0,1440,1440,2,1981.0,Fin,2.0,467.0,182900,2007-04-01,26,26,11-30,2880.0,3347.0,2.0,63.50694444444444,17280.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,6,1984,1984,GLQ,1284.0,1284,1284,2,1984.0,Unf,2.0,480.0,174000,2007-04-01,23,23,11-30,2568.0,3048.0,2.0,67.75700934579439,15408.0,Spring,3,4.0,3,3,0.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
80,6,1984,2003,Unf,585.0,1140,1868,3,1984.0,Fin,2.0,477.0,178000,2007-01-01,23,4,11-30,2453.0,2930.0,3.5,72.56420709335508,14718.0,Winter,3,4.0,5,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False
60,7,1981,2003,ALQ,725.0,725,1479,2,1981.0,RFn,2.0,484.0,176000,2007-03-01,26,4,11-30,2204.0,2688.0,2.5,79.85480943738656,15428.0,Spring,4,4.0,5,4,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
20,7,1978,1985,GLQ,1529.0,1664,1664,2,1978.0,Fin,2.0,663.0,213000,2007-09-01,29,22,11-30,3193.0,3856.0,2.0,66.70842467898528,22351.0,Fall,3,4.0,3,4,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,7,1979,1979,ALQ,780.0,1085,1930,2,1979.0,Fin,2.0,481.0,192000,2007-03-01,28,28,11-30,2710.0,3191.0,2.5,70.84870848708488,18970.0,Spring,3,4.0,3,4,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
60,7,1977,1977,Unf,808.0,1161,1969,2,1977.0,RFn,2.0,534.0,190000,2007-11-01,30,30,11-30,2777.0,3311.0,2.5,68.41915736406193,19439.0,Fall,3,4.0,3,3,4.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
60,6,1976,1976,LwQ,848.0,1118,2030,2,1976.0,Fin,2.0,551.0,195000,2007-06-01,31,31,30-60,2878.0,3429.0,2.5,67.75538568450312,17268.0,Summer,3,3.0,3,4,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
80,6,1978,1978,ALQ,1032.0,1032,1032,2,1978.0,Unf,2.0,564.0,148000,2007-07-01,29,29,11-30,2064.0,2628.0,2.0,71.70542635658914,12384.0,Summer,3,4.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,6,1984,1984,ALQ,1153.0,1177,1177,2,1984.0,Fin,2.0,495.0,151500,2007-08-01,23,23,11-30,2330.0,2825.0,2.0,65.02145922746782,13980.0,Summer,3,4.0,3,4,0.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
60,7,1979,1979,GLQ,539.0,1040,1725,2,1979.0,RFn,2.0,550.0,197000,2007-11-01,28,28,11-30,2264.0,2814.0,2.5,87.01413427561837,15848.0,Fall,3,3.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
20,6,1979,1999,GLQ,1259.0,1353,1353,2,1979.0,RFn,2.0,478.0,192350,2007-08-01,28,8,11-30,2612.0,3090.0,2.0,73.64088820826953,15672.0,Summer,3,4.0,5,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
60,5,1969,1969,Rec,780.0,780,1620,2,1969.0,Fin,2.0,462.0,152000,2007-04-01,38,38,30-60,2400.0,2862.0,2.5,63.333333333333336,12000.0,Spring,3,3.0,5,3,0.0,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20,6,1971,1971,ALQ,1625.0,1220,1220,2,1971.0,Unf,2.0,944.0,170000,2007-09-01,36,36,30-60,2845.0,3789.0,2.0,59.753954305799645,17070.0,Fall,3,3.0,3,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
20,5,1971,1971,ALQ,1484.0,1484,1484,2,1971.0,Unf,2.0,487.0,175000,2007-02-01,36,36,30-60,2968.0,3455.0,2.0,58.9622641509434,14840.0,Winter,3,4.0,4,3,3.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
60,6,1968,1968,ALQ,702.0,1041,1743,1,1968.0,Unf,2.0,539.0,175000,2007-06-01,39,39,30-60,2445.0,2984.0,2.0,71.57464212678937,14670.0,Summer,4,3.0,4,3,4.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
